locus_tag,GCI,gene_name
b1125,-0.293547352852234,potB
b1126,-0.15198204760194237,potA
b1128,-0.2197653823310802,roxA
b1129,-0.49510271241295883,phoQ
b1130,-0.34906975629929216,phoP
b1131,-0.018244154542727885,purB
b1132,-0.071585814341676,hflD
b1133,-0.14616527815201932,mnmA
b1134,-0.5755910884240175,nudJ
b1135,-0.3881384968745794,rluE
b1136,-0.05808805798146846,icd
b1137,-0.3249530366255258,ymfD
b1138,-0.3688400827214661,ymfE
b1139,-0.22470426687560882,lit
b1140,-0.5985415794174342,intE
b1141,-0.5674800286167648,xisE
b1143,-0.20262462009807505,ymfI
b1144,-0.7181597398899301,ymfJ
b1145,-0.2343890183031218,ymfK
b1147,-0.6895095715707064,ymfL
b1155,-0.4984807089223694,tfaP
b1159,-0.4103442645281165,mcrA
b1162,-0.7160955089937674,bluR
b1163,-0.5581304729246934,bluF
b1164,-0.42238583978354477,ycgZ
b1165,-0.4885271440018287,ymgA
b1166,-0.5361516479337102,ariR
b1167,-0.45731565377163647,ymgC
b1168,-0.7234250098470693,pdeG
b1171,-0.32582257748016663,ymgD
b1172,-0.07617170084795546,ymgG
b1174,-0.25742464489020045,minE
b1175,-0.2621137389059365,minD
b1176,-0.024096884223185382,minC
b1177,-0.3699611994336118,ycgJ
b1178,-0.13736789926070286,pliG
b1179,-0.2754942283031735,ycgL
b1180,-0.13738817146612917,ycgM
b1181,-0.598280451355497,ycgN
b1182,-0.3521973590849674,hlyE
b1183,-0.48572423788691704,umuD
b1184,-0.37196153647977037,umuC
b1187,-0.14562426977190937,fadR
b1188,-0.5841709887468491,ycgB
b1191,-0.449901396434912,cvrA
b1193,-0.17141716248943045,emtA
b1194,-0.3499906122425446,ycgR
b1195,-0.7075758724872548,ymgE
b1196,-0.49399015895197324,ycgY
b1197,-0.4184400583061231,treA
b1198,-0.059658750836247915,dhaM
b1199,-0.020334986203053008,dhaL
b1201,-0.13239945050169577,dhaR
b1202,-0.2430311855080307,ycgV
b1204,-0.20121579405634063,pth
b1205,-0.28195196313108545,ychH
b1207,-0.1334717836862551,prs
b1208,-0.16123887837793408,ispE
b1213,-0.2589220767969474,ychQ
b1214,-0.2409791832708959,ychA
b1217,-0.6740841667870804,chaB
b1218,-0.575964756847543,chaC
b1219,-0.2993027184821568,ychN
b1220,-0.47672775341766843,ychO
b1225,-0.018532440138150707,narH
b1226,-0.0022599108445732785,narJ
b1227,-0.08838552779341154,narI
b1233,-0.31482597335955426,ychJ
b1234,-0.5564184300390513,rssA
b1235,-0.5278812431723559,rssB
b1236,-0.06688997628707924,galU
b1237,-0.005805380663296187,hns
b1238,-0.1711566285285489,tdk
b1242,-0.014429997966695016,ychE
b1248,-0.01881582373378129,yciU
b1250,-0.4323561695558473,kch
b1251,-0.2505614045281196,yciI
b1252,-0.4113744668076378,tonB
b1253,-0.13971345061195511,yciA
b1254,-0.24219133433601808,yciB
b1257,-0.4286505460795362,yciE
b1258,-0.44768021928833235,yciF
b1259,-0.7357715144039394,yciG
b1266,-0.3436837469236444,yciV
b1267,-0.3795555369332125,yciO
b1268,-0.5839440581029682,yciQ
b1269,-0.1782414239900808,rluB
b1270,-0.20534549813837175,btuR
b1271,-0.07879398014998175,yciK
b1273,-0.07714408859875056,yciN
b1274,-0.09084012043261942,topA
b1275,-0.2158372519033768,cysB
b1276,-0.38058775827865166,acnA
b1278,-0.5165304316793369,pgpB
b1279,-0.3973851123281847,lapA
b1280,-0.3716922377259471,lapB
b1281,-0.14427217259883432,pyrF
b1282,-0.1609733731534437,yciH
b1283,-0.5685802660152798,osmB
b1284,-0.05713575502862978,yciT
b1285,-0.4125014637985058,pdeR
b1287,-0.3847405123652823,yciW
b1289,-0.294846271105049,ycjD
b1290,-0.11494528531691686,sapF
b1291,-0.1876835755992529,sapD
b1293,-0.10568994970420806,sapB
b1295,-0.35869154428005573,ymjA
b1296,-0.5816277490234361,puuP
b1297,-0.5160114745432983,puuA
b1298,-0.5073190097121124,puuD
b1299,-0.5623216050269814,puuR
b1300,-0.4990441383137026,puuC
b1301,-0.43730109714674964,puuB
b1302,-0.49860411978624536,puuE
b1304,-0.09913631075054238,pspA
b1305,-0.49484416272509457,pspB
b1306,-0.4713315819747687,pspC
b1308,-0.30307766433923067,pspE
b1309,-0.3641174503098779,ycjM
b1310,-0.13018802415930325,ycjN
b1315,-0.24260167632219323,ycjS
b1316,-0.37153006927029797,ycjT
b1319,-0.20012790212222842,ompG
b1320,-0.24980337910343883,ycjW
b1321,-0.3256185471805712,ycjX
b1322,-0.29897464671274027,ycjF
b1325,-0.47393729577093624,ycjG
b1326,-0.5107875346833612,mpaA
b1327,-0.6169449726873955,ycjY
b1328,-0.33040751306752236,pgrR
b1329,-0.2092556655464371,mppA
b1330,-0.26087402891146577,ynaI
b1332,-0.38638103680529695,ynaJ
b1333,-0.10537158560464292,uspE
b1334,-0.3352561996611566,fnr
b1335,-0.27042758712624626,ogt
b1336,-0.678789273954035,abgT
b1337,-0.5472421298867746,abgB
b1338,-0.18904471146480004,abgA
b1339,-0.26767743031510893,abgR
b1340,-0.021964745437200468,smrA
b1341,-0.3988182360332771,dgcM
b1342,-0.09022828733352882,zntB
b1343,-0.2958541146779911,dbpA
b1344,-0.1154389356956306,ttcA
b1345,-0.46465537653365657,intR
b1349,-0.15698303305956077,recT
b1350,-0.2330024279786625,recE
b1353,-0.412047057315517,sieB
b1356,-0.2669863360319911,racR
b1357,-0.5405523750953735,ydaS
b1359,-0.36842591165899,ydaU
b1360,-0.1357391022376094,ydaV
b1361,-0.4593375375788087,ydaW
b1362,-0.4887218633959702,rzpR
b1363,-0.4806328303974972,trkG
b1368,-0.2295900442481427,ynaA
b1370,-0.04492038642005668,insH-5
b1372,-0.4188744538268826,stfR
b1374,-0.4097142577003684,pinR
b1375,-0.3205130306644214,ynaE
b1376,-0.1243333861140547,uspF
b1377,-0.4741825586997362,ompN
b1379,-0.26969512543973173,hslJ
b1380,-0.1296428422837487,ldhA
b1383,-0.4269074744058383,ydbL
b1384,-0.34243606211914757,feaR
b1385,-0.3289700157725492,feaB
b1386,-0.4025088731203221,tynA
b1397,-0.3806794459314635,paaJ
b1398,-0.3685581577209588,paaK
b1399,-0.14401190823926996,paaX
b1400,-0.13136505205316468,paaY
b1402,-0.2766930620330592,insD-2
b1403,-0.3672904983721363,insC-2
b1406,-0.3904581310923184,pdxI
b1407,-0.5177147938106258,ydbD
b1410,-0.32556043124359424,ynbC
b1411,-0.2244315444021998,ynbD
b1414,-0.10261311764769723,ydcF
b1415,-0.2091785656433244,aldA
b1419,-0.17109631019066926,ydcA
b1420,-0.3284660947334772,mokB
b1421,-0.3940179992974906,trg
b1422,-0.36762282819313163,ydcI
b1423,-0.3792665118647083,ydcJ
b1424,-0.06756109766090668,opgD
b1426,-0.3349007309970355,ydcH
b1427,-0.3379238717520279,rimL
b1428,-0.4654490448462284,ydcK
b1429,-0.17965707631938965,tehA
b1430,-0.14739285308054545,tehB
b1431,-0.296658816782155,ydcL
b1432,-0.20061840387287458,insQ
b1433,-0.35555281989721577,ydcO
b1438,-0.47893424809068175,hicB
b1439,-0.13864167886103398,ydcR
b1440,-0.3884447160393738,ydcS
b1441,-0.37368181219166496,ydcT
b1442,-0.37919347040314855,ydcU
b1443,-0.4667173641330147,ydcV
b1444,-0.40915849158227907,patD
b1447,-0.1955790846185581,ydcZ
b1448,-0.19156994546109704,mnaT
b1449,-0.39866876689881336,curA
b1450,-0.5020299685539413,mcbR
b1451,-0.05578630793999684,yncD
b1452,-0.09093907491033662,yncE
b1453,-0.02424251504004774,ansP
b1454,-0.5783852442334151,yncG
b1456,-0.27664805276293714,rhsE
b1457,-0.35748065792673095,ydcD
b1459_1,-0.24721251994499488,NA
b1460,-0.36546843716056926,ydcC
b1461,-0.2704997604147013,pptA
b1462,-0.5665389794403997,yddH
b1463,-0.2853570629909393,nhoA
b1464,-0.08489598075495342,yddE
b1465,-0.3285942227826743,narV
b1466,-0.22272288480238786,narW
b1467,-0.2622421631102459,narY
b1468,-0.19073851819114582,narZ
b1469,-0.3129830453824784,narU
b1475,-0.06961479211205504,fdnH
b1476,-0.19760439744406966,fdnI
b1477,-0.4812685957225374,yddM
b1478,-0.39876261972488025,adhP
b1480,-0.6665594981774134,sra
b1481,-0.5171637625046699,bdm
b1482,-0.43713820655805474,osmC
b1483,-0.35943617222829183,ddpF
b1484,-0.39008063712380187,ddpD
b1485,-0.27535680693759457,ddpC
b1486,-0.34288675909814753,ddpB
b1487,-0.36424377179401707,ddpA
b1488,-0.37081379899724554,ddpX
b1489,-0.6444733078591206,dosP
b1490,-0.603577597230433,dosC
b1491,-0.09798616296026899,yddW
b1492,-0.35769283880357733,gadC
b1493,-0.3453966131286004,gadB
b1494,-0.10828417065809146,pqqL
b1495,-0.23576398240860394,yddB
b1496,-0.24242870598411276,yddA
b1499,-0.069508403010433,ydeO
b1501,-0.36144902064723733,ydeP
b1502,-0.21231745334835753,ydeQ
b1505,-0.1381876458810931,ydeT
b1507,-0.4488033807748887,hipA
b1508,-0.25989059606697384,hipB
b1511,-0.5257254267013123,lsrK
b1512,-0.46874039805548634,lsrR
b1513,-0.33156920078190766,lsrA
b1514,-0.39139914955065863,lsrC
b1515,-0.4303469292481361,lsrD
b1516,-0.46675082743410956,lsrB
b1517,-0.4679135831869551,lsrF
b1518,-0.5909589037622971,lsrG
b1519,-0.5650059682018218,tam
b1520,-0.3000516036553923,yneE
b1521,-0.04338204055080671,uxaB
b1522,-0.4797474425033143,dgcF
b1523,-0.2160232329306348,yneG
b1524,-0.05906232824509926,glsB
b1525,-0.042461689565179005,sad
b1526,-0.4964596793188883,yneJ
b1527,-0.43532647972198846,yneK
b1528,-0.10428330973222133,ydeA
b1529,-0.49035969010417413,marC
b1531,-0.1540188960035331,marA
b1533,-0.6305570689414777,eamA
b1534,-0.3121404448982961,ydeE
b1535,-0.3870185711389098,dgcZ
b1536,-0.5487745571576794,ydeI
b1537,-0.629916663810939,ydeJ
b1538,-0.01274263324480799,dcp
b1540,-0.14200898331555228,ydfH
b1542,-0.3830325186579976,ydfI
b1546,-0.3613987405689298,tfaQ
b1547,-0.4500722947014962,ydfN
b1548,-0.3354386132186099,nohA
b1550,-0.1702061553158109,gnsB
b1552,-0.22229337820631281,cspI
b1557,-0.08664277724754918,cspB
b1558,-0.22267522740573234,cspF
b1559,-0.4468427146709048,ydfT
b1562,-0.4573403527555683,hokD
b1563,-0.5513274354033859,relE
b1564,-0.3733354559449282,relB
b1566,-0.3934289015590514,flxA
b1570,-0.4079489052966745,dicA
b1579,-0.599005355229376,intQ
b1580,-0.30700136053610777,rspB
b1581,-0.09751614958497547,rspA
b1582,-0.576642754525507,ynfA
b1583,-0.026627245732396967,ynfB
b1585,-0.47786835091775404,ynfC
b1586,-0.1344140733020854,ynfD
b1592,-0.5095561267135016,clcB
b1594,-0.10016786745636644,mlc
b1595,-0.13136109375708485,ynfL
b1596,-0.11388447098811683,ynfM
b1597,-0.323868894418973,asr
b1598,-0.6517421290772007,ydgD
b1605,-0.11221650000898566,ydgI
b1606,-0.38727425205373656,folM
b1607,-0.6935540897272277,ydgC
b1608,-0.07435154999053656,rstA
b1609,-0.12148506675884534,rstB
b1610,-0.19077957259421166,tus
b1611,-0.22566440366721277,fumC
b1612,-0.1495637936496267,fumA
b1614,-0.027791290732061533,ydgA
b1615,-0.5116291788737313,uidC
b1616,-0.43966716708314085,uidB
b1617,-0.36812782770333546,uidA
b1618,-0.4489392912401029,uidR
b1619,-0.29960290654333804,hdhA
b1624,-0.5570617095996786,ydgJ
b1626,-0.2842472864183741,ydgK
b1627,-0.46409104376980875,rsxA
b1628,-0.25857940024462067,rsxB
b1630,-0.12443687796020465,rsxD
b1632,-0.0981363006341674,rsxE
b1633,-0.008757054179036916,nth
b1635,-0.36324281933954145,gstA
b1639,-0.5117592588731781,mliC
b1640,-0.2203028301569946,anmK
b1641,-0.06775656386347742,slyB
b1642,-0.37609060492770496,slyA
b1643,-0.1362951647777175,ydhI
b1645,-0.2907156196482142,ydhK
b1646,-0.582434463002903,sodC
b1647,-0.39717374821290236,ydhF
b1648,-0.6233062261929763,ydhL
b1649,-0.2190020466357265,nemR
b1650,-0.026280534600381416,nemA
b1651,-0.018461544462633248,gloA
b1653,-0.5098359887291203,lhr
b1654,-0.13496413987048847,grxD
b1655,-0.4155582652959361,mepH
b1657,-0.20567091577060534,ydhP
b1658,-0.3821042728097098,purR
b1659,-0.3345026173097071,ydhB
b1661,-0.3036277757327744,cfa
b1664,-0.11712305870475119,ydhQ
b1667,-0.42094494657810716,ydhR
b1668,-0.5790730514617514,ydhS
b1669,-0.18275297635009694,ydhT
b1670,-0.36601540856000087,ydhU
b1671,-0.11499213172528537,ydhX
b1672,-0.06884856884101413,ydhW
b1675,-0.12604445308416046,fumD
b1678,-0.4321255722220539,ldtE
b1679,-0.45562439744480093,sufE
b1680,-0.37534469476393595,sufS
b1681,-0.3263122850324271,sufD
b1682,-0.3840078991521139,sufC
b1683,-0.43476356696930746,sufB
b1684,-0.3857098712933113,sufA
b1685,-0.27620906297547304,ydiH
b1686,-0.5933599681050246,menI
b1687,-0.42252897219388635,ydiJ
b1688,-0.10715714127393358,ydiK
b1689,-0.4549285306956672,ydiL
b1690,-0.4827068541347088,ydiM
b1692,-0.537656546992745,ydiB
b1694,-0.21744230950428742,ydiF
b1696,-0.40690027311994514,ydiP
b1698,-0.31233949508627495,ydiR
b1699,-0.24643466549185913,ydiS
b1701,-0.49432108094687344,fadK
b1702,-0.2836434186411894,ppsA
b1703,-0.20430243431816408,ppsR
b1705,-0.3799458688945984,ydiE
b1706,-0.44342177396446564,ydiU
b1707,-0.20240510938708323,ydiV
b1708,-0.38471399851736815,nlpC
b1709,-0.28416136456636304,btuD
b1710,-0.4625626498103847,btuE
b1712,-0.49300130836076045,ihfA
b1716,-0.2398099883000986,rplT
b1717,-0.18324688758746735,rpmI
b1718,-0.3209575526305702,infC
b1724,-0.6612633621406254,ydiZ
b1725,-0.4434567640084356,yniA
b1726,-0.4795512598368722,yniB
b1728,-0.2823732603553281,ydjM
b1729,-0.01885213829369301,tcyP
b1731,-0.01739002749898183,cedA
b1732,-0.47300478805132384,katE
b1733,-0.4083939793857312,chbG
b1734,-0.41808028265988784,chbF
b1735,-0.5921693345438729,chbR
b1737,-0.3952618194902856,chbC
b1738,-0.5282271682662232,chbB
b1739,-0.4973072589753291,osmE
b1741,-0.6091242820484901,cho
b1742,-0.41499718861309315,ves
b1743,-0.15614190085546617,spy
b1744,-0.2895329711112178,astE
b1745,-0.284073121829499,astB
b1746,-0.32293826559714134,astD
b1747,-0.33385974703133187,astA
b1748,-0.3024268357149547,astC
b1752,-0.11528162875388018,ydjZ
b1755,-0.18626720647226575,ynjC
b1756,-0.4232072658391111,ynjD
b1758,-0.5869588836315206,ynjF
b1759,-0.0683156060847496,nudG
b1760,-0.530635490510782,ynjH
b1761,-0.11140394262306134,gdhA
b1762,-0.41774518909073816,ynjI
b1766,-0.0618238396144958,sppA
b1769,-0.3613765312973359,ydjE
b1770,-0.38789225837915575,ydjF
b1771,-0.44539992516254523,ydjG
b1772,-0.3154940632973612,ydjH
b1773,-0.49648287102495825,ydjI
b1774,-0.4429998751075412,ydjJ
b1775,-0.3305237730376755,ydjK
b1776,-0.2470590581507395,ydjL
b1777,-0.2207016998115337,yeaC
b1778,-0.3129491359018468,msrB
b1781,-0.32517292648790297,yeaE
b1783,-0.5706628896254909,yeaG
b1784,-0.5868753288988088,yeaH
b1785,-0.22012008938484406,cdgI
b1786,-0.4269072943255611,dgcJ
b1789,-0.07914292105297986,yeaL
b1790,-0.5617767453485518,nimR
b1792,-0.2081964033836046,yeaO
b1793,-0.47579537951412265,yoaF
b1794,-0.31341208899136036,dgcP
b1795,-0.4955157965453369,yeaQ
b1796,-0.3063979172282929,yoaG
b1797,-0.37593819881892726,yeaR
b1798,-0.06230526055021803,leuE
b1799,-0.3939164021573965,dmlR
b1800,-0.2040152377128329,dmlA
b1801,-0.4130191573029312,yeaV
b1802,-0.460037305959324,yeaW
b1803,-0.5668823351517015,yeaX
b1805,-0.2705636871965962,fadD
b1806,-0.2777827298644956,yeaY
b1807,-0.023079590642617866,tsaB
b1808,-0.2808116046869215,yoaA
b1809,-0.24680884500160705,yoaB
b1810,-0.4609852786909093,yoaC
b1811,-0.30112631187942795,yoaH
b1812,-0.11296167747924755,pabB
b1813,-0.26907789974136936,nudL
b1815,-0.5859944615279321,pdeD
b1816,-0.07583083745160232,yoaE
b1823,-0.33198728455706106,cspC
b1824,-0.40984908284721744,yobF
b1826,-0.08088736806642709,mgrB
b1828,-0.25815197249040295,yebQ
b1832,-0.03617212027459172,msrC
b1833,-0.35064691205335896,yebS
b1834,-0.20370980962778473,yebT
b1836,-0.7083873707764147,yebV
b1837,-0.5906843334156912,yebW
b1838,-0.4859444911854991,pphA
b1842,-0.36743029837441493,holE
b1845,-0.2536321540031668,ptrB
b1847,-0.42030986898556333,yebF
b1848,-0.2315715154356705,yebG
b1856,-0.009538379584305985,mepM
b1857,-0.04149621871066871,znuA
b1858,-0.27344711078094336,znuC
b1859,-0.2843061960303118,znuB
b1860,-0.24372233687749698,ruvB
b1861,-0.40345419373909513,ruvA
b1868,-0.28356367397657484,yecE
b1869,-0.46849534241320445,yecN
b1872,-0.2884250385507674,torZ
b1873,-0.3868679608633915,torY
b1874,-0.3854550142663721,cutC
b1875,-0.1666627364413702,yecM
b1877,-0.05699036270282247,yecT
b1878,-0.3366856814089848,flhE
b1879,-0.18687943097239634,flhA
b1880,-0.14561337095737023,flhB
b1881,-0.295425982867823,cheZ
b1882,-0.3422386320848683,cheY
b1883,-0.3548636878875118,cheB
b1884,-0.40552875393324816,cheR
b1885,-0.3033404988242293,tap
b1886,-0.28520428372020507,tar
b1887,-0.37658899576984634,cheW
b1888,-0.22586017668713,cheA
b1889,-0.2814881864375261,motB
b1890,-0.3088536730507352,motA
b1891,-0.29710110444101656,flhC
b1892,-0.32720904102474563,flhD
b1894,-0.11048508582393174,insA-5
b1895,-0.17888692166187098,uspC
b1896,-0.6179065900655423,otsA
b1897,-0.6169672230968402,otsB
b1900,-0.3644713351836688,araG
b1901,-0.38638396311987794,araF
b1902,-0.008070739452833924,ftnB
b1904,-0.1368740479278971,yecR
b1907,-0.17456715886447188,tyrP
b1912,-0.1971921967456316,pgsA
b1913,-0.2804776918203396,uvrC
b1916,-0.14268537223865857,sdiA
b1917,-0.27982799985219287,tcyN
b1918,-0.1683636779969327,tcyL
b1919,-0.2630534392536267,dcyD
b1920,-0.3690487433524915,tcyJ
b1921,-0.26953324468167567,fliZ
b1922,-0.10681399824808702,fliA
b1923,-0.3738180737396539,fliC
b1924,-0.2306707666817582,fliD
b1925,-0.3244421477439642,fliS
b1926,-0.25505756117770545,fliT
b1927,-0.50121640727229,amyA
b1930,-0.1953586220656845,yedF
b1931,-0.6304542138145431,yedK
b1932,-0.39336362742812,yedL
b1937,-0.1959111842460185,fliE
b1938,-0.12358636348636147,fliF
b1939,-0.195311750435101,fliG
b1940,-0.193352193975398,fliH
b1941,-0.22271739146002958,fliI
b1942,-0.2677018920165854,fliJ
b1943,-0.29327742752051406,fliK
b1944,-0.12175349919298757,fliL
b1945,-0.11237158136417774,fliM
b1946,-0.17382736956082492,fliN
b1947,-0.057631787667051265,fliO
b1948,-0.16137448653793302,fliP
b1949,-0.2130150743196467,fliQ
b1950,-0.3494809932777072,fliR
b1951,-0.23643010203087528,rcsA
b1952,-0.46775360327046306,dsrB
b1953,-0.6161290863893484,yodD
b1955,-0.6317457121617462,yedP
b1956,-0.5936433208412982,dgcQ
b1957,-0.5782352400821997,yodC
b1958,-0.3923636936091459,yedI
b1959,-0.5370690337318983,yedA
b1960,-0.0938923577806757,vsr
b1962,-0.3805164746173134,yedJ
b1963,-0.3050590799838341,yedR
b1967,-0.29696970170179937,hchA
b1968,-0.5424758499781074,hprS
b1969,-0.38927163075377913,hprR
b1971,-0.599208762147663,msrP
b1972,-0.49070132009109524,msrQ
b1973,-0.08167763260279266,zinT
b1974,-0.21116856064113815,yodB
b1976,-0.4099671057539483,mtfA
b1978,-0.5317823655710346,yeeJ
b1981,-0.2875320714647037,shiA
b1982,-0.39977071002481546,amn
b1985,-0.691157964368821,yeeO
b1987,-0.4329402991377185,cbl
b1988,-0.3819074797574695,nac
b1990,-0.613983619939946,ldtA
b1991,-0.4057642259158506,cobT
b1992,-0.1142010194884464,cobS
b1993,-0.4162368784635091,cobU
b1996,-0.2648787907709157,insD-3
b1997,-0.4864887519253667,insC-3
b1999,-0.7073274995979854,yeeP
b2000,-0.12848111730627199,flu
b2001,-0.17754750954512893,yeeR
b2002,-0.1716812337330302,yeeS
b2007,-0.16856159983273408,yeeX
b2008,-0.47614394131669713,yeeA
b2009,-0.4793793382768615,sbmC
b2010,-0.4680644191816841,dacD
b2012,-0.2875021175096343,yeeD
b2013,-0.1917740344669947,yeeE
b2015,-0.4845189186544641,yeeY
b2016,-0.13955320145426087,yeeZ
b2017,-0.6139797099744523,yefM
b2027,-0.23394891438459223,wzzB
b2028,-0.1065085779670138,ugd
b2033,-0.003565896772014501,wbbJ
b2034,-0.12599841353933958,wbbI
b2035,-0.21048337913507276,wbbH
b2036,-0.20591007087296814,glf
b2037,-0.11600707723124822,rfbX
b2038,-0.22892239938306058,rfbC
b2039,-0.04955663600645221,rfbA
b2042,-0.16895632300283045,galF
b2043,-0.3389788487562047,wcaM
b2044,-0.22964954752178646,wcaL
b2045,-0.05507925122087973,wcaK
b2046,-0.19309157768107577,wzxC
b2047,-0.13923073169886951,wcaJ
b2048,-0.20147634593050448,cpsG
b2049,-0.26683947323949664,cpsB
b2050,-0.24213722865436724,wcaI
b2051,-0.2588453286070631,gmm
b2052,-0.11936972689100032,fcl
b2053,-0.09373352229931445,gmd
b2054,-0.2198862950761794,wcaF
b2055,-0.31849008396810263,wcaE
b2056,-0.20344378883134434,wcaD
b2057,-0.358682064149095,wcaC
b2058,-0.05448659448660526,wcaB
b2059,-0.15315333779326235,wcaA
b2060,-0.1447814641235554,wzc
b2061,-0.15616522760767007,wzb
b2062,-0.11055664384171811,wza
b2064,-0.4199818350299908,asmA
b2066,-0.043189518538975666,udk
b2067,-0.6086306181287949,dgcE
b2068,-0.46615852043391864,alkA
b2069,-0.02401181116762759,yegD
b2070,-0.6817507661473433,yegI
b2074,-0.22107951709526158,mdtA
b2075,-0.4080001640584441,mdtB
b2076,-0.4824102556234845,mdtC
b2077,-0.49884236007749555,mdtD
b2078,-0.49748786547155244,baeS
b2079,-0.08910569731585416,baeR
b2080,-0.6875745776714484,yegP
b2081,-0.2017244505790702,yegQ
b2082,-0.25544157178378424,ogrK
b2085,-0.5440916610861238,yegR
b2086,-0.5137634728920624,yegS
b2091,-0.15393200984266114,gatD
b2092_1,-0.07234793471734201,NA
b2092_2,-0.10193607402195698,NA
b2093,-0.1679507851487367,gatB
b2094,-0.12986906906669934,gatA
b2095,-0.02639147888115021,gatZ
b2096,-0.0031663768142122105,gatY
b2097,-0.49565784168309557,fbaB
b2098,-0.3254439851826739,yegT
b2099,-0.03475313877725745,yegU
b2102,-0.38820121676826674,yegX
b2103,-0.4856474472860637,thiD
b2104,-0.4894996680684655,thiM
b2105,-0.5283788709174367,rcnR
b2106,-0.3962205540520486,rcnA
b2107,-0.399413474678625,rcnB
b2109,-0.35607110698234473,yehB
b2112,-0.6765249221568493,yehE
b2118,-0.6834213339556601,yehI
b2119,-0.03900037336382779,yehL
b2120,-0.28164276834655266,yehM
b2121,-0.3970710978302112,yehP
b2122,-0.48379462823010355,yehQ
b2124,-0.4606201020651422,yehS
b2125,-0.19171079098267602,btsR
b2126,-0.0996713069602076,btsS
b2127,-0.6478194318243176,mlrA
b2128,-0.591260635316359,yehW
b2129,-0.48699394399723944,yehX
b2130,-0.46532857027951297,yehY
b2131,-0.4886387443157391,osmF
b2133,-0.09177184853054568,dld
b2134,-0.11145585187316291,pbpG
b2135,-0.7077880177922945,yohC
b2136,-0.5347807431290544,yohD
b2137,-0.5813033506275783,yohF
b2139_2,-0.45624759101467166,NA
b2140,-0.026964570909279367,dusC
b2141,-0.04963865161192501,yohJ
b2142,-0.27071136130132584,yohK
b2143,-0.15439879484798535,cdd
b2145,-0.5387848349326334,yeiS
b2147,-0.0804656708800345,preA
b2148,-0.2635398365272016,mglC
b2149,-0.27141441060108346,mglA
