locus_tag,GCI,gene_name
b2150,-0.20774923812487855,mglB
b2151,-0.28257371848095064,galS
b2152,-0.3151116405306762,yeiB
b2153,-0.223641171582984,folE
b2154,-0.39324482489630486,yeiG
b2155,-0.1446839095921656,cirA
b2156,-0.052243931626737926,lysP
b2158,-0.48817741036695145,yeiH
b2161,-0.6764979497605251,nupX
b2162,-0.5271240044465045,rihB
b2163,-0.4600440302394656,yeiL
b2164,-0.4663639879095195,psuT
b2165,-0.18743809251587903,psuG
b2166,-0.14709050238275426,psuK
b2170,-0.15889773157358464,setB
b2175,-0.09077814228772844,mepS
b2176,-0.45499426481289096,pdeN
b2177,-0.4813516258093728,yejA
b2178,-0.4483744879877062,yejB
b2179,-0.6108245561702809,yejE
b2180,-0.4359494148061151,yejF
b2181,-0.44631547425806034,yejG
b2184,-0.18557395540946264,radD
b2187,-0.2533735631812438,yejL
b2188,-0.3590195591105148,yejM
b2190_2,-0.5757964864979987,NA
b2194,-0.07908444433066565,ccmH
b2195,-0.23876136871698117,ccmG
b2211,-0.21141298661834046,yojI
b2212,-0.4135016752598846,alkB
b2213,-0.4897733918992585,ada
b2216,-0.4454790359682449,rcsD
b2217,-0.3745363008180261,rcsB
b2218,-0.42749691041205856,rcsC
b2219,-0.36607579173127297,atoS
b2220,-0.42302254773433307,atoC
b2221,-0.38111975182327984,atoD
b2222,-0.3066635439521744,atoA
b2223,-0.4499270392788055,atoE
b2224,-0.5976125087009466,atoB
b2225,-0.32736388168190333,yfaP
b2226,-0.5554724848452012,yfaQ
b2230,-0.15860374700533922,yfaA
b2233,-0.5641125488290635,yfaL
b2237,-0.2454222861701272,inaA
b2239,-0.30559910361377457,glpQ
b2240,-0.20020829247981678,glpT
b2241,-0.05180977464954464,glpA
b2242,-0.17584021978549566,glpB
b2243,-0.14576730162299625,glpC
b2244,-0.5352635773789406,rpnE
b2245,-0.3456730682198958,yfaU
b2246,-0.4766554868646933,yfaV
b2247,-0.412308333419008,rhmD
b2248,-0.3926452994907922,yfaX
b2249,-0.03739362413866376,yfaY
b2252,-0.3175948462353047,ais
b2253,-0.4161717247645829,arnB
b2254,-0.3890270262231893,arnC
b2255,-0.39824033435325373,arnA
b2256,-0.4292387137947418,arnD
b2257,-0.5713787047692244,arnT
b2259,-0.1800049653469218,pmrD
b2265,-0.2545004806484528,menF
b2266,-0.6470931149883911,elaB
b2267,-0.21401784710763652,elaA
b2269,-0.3719908790895268,elaD
b2270,-0.2673535004120869,yfbK
b2272,-0.22692174567179513,yfbM
b2274,-0.34632516794879126,yfbO
b2275,-0.41103985516564323,yfbP
b2279,-0.28147213739792265,nuoK
b2280,-0.07553010505560127,nuoJ
b2287,-0.18398033669281139,nuoB
b2288,-0.29966153235384774,nuoA
b2289,-0.3524685885495051,lrhA
b2290,-0.23113024215106467,alaA
b2295,-0.6151257719402967,yfbV
b2301,-0.5584097066893262,yfcF
b2302,-0.5713466848929606,yfcG
b2303,-0.15619100279020195,folX
b2304,-0.5080967176515677,yfcH
b2305,-0.4230254688519468,rpnB
b2306,-0.3514503552342341,hisP
b2307,-0.4777485455257427,hisM
b2308,-0.4275421527129743,hisQ
b2309,-0.1549852850368278,hisJ
b2310,-0.4593336220215327,argT
b2311,-0.2608453300832045,ubiX
b2312,-0.28553329661925053,purF
b2313,-0.4653828204333734,cvpA
b2317,-0.5174405202512967,dedA
b2323,-0.2801996047903017,fabB
b2324,-0.07157572454505684,mnmC
b2325,-0.338824070064852,yfcL
b2326,-0.27339374322836996,epmC
b2327,-0.30248307581538697,yfcA
b2328,-0.06431409941689145,mepA
b2332,-0.5404744956715487,yfcO
b2340,-0.6176453646933524,sixA
b2341,-0.38122641513273525,fadJ
b2342,-0.2768554820184301,fadI
b2344,-0.11482869837214203,fadL
b2345,-0.2982216257349546,yfdF
b2347,-0.5421419115774724,yfdC
b2350,-0.3476510712063716,yfdG
b2351,-0.2273313532115983,yfdH
b2352,-0.12565973664560087,yfdI
b2354,-0.4817098794412446,yfdK
b2360,-0.2937799571898684,yfdQ
b2364,-0.3215386815778904,dsdC
b2365,-0.5836470740773854,dsdX
b2367,-0.5859564192643569,emrY
b2368,-0.5070972689428669,emrK
b2369,-0.037500004760708985,evgA
b2370,-0.19499104465317038,evgS
b2371,-0.4800151101870053,yfdE
b2372,-0.3569318124072549,yfdV
b2373,-0.15897627150075205,oxc
b2374,-0.2717573273059159,frc
b2375,-0.0407536123019112,yfdX
b2376,-0.21939928237137665,ypdI
b2377,-0.3818471391155503,yfdY
b2379,-0.14335959286081904,alaC
b2380,-0.061683253099172886,ypdA
b2381,-0.18711021221232757,ypdB
b2382,-0.21577391576153032,ypdC
b2383,-0.24417159943107794,fryA
b2384,-0.311074560627165,ypdE
b2385,-0.2468588557965752,ypdF
b2386,-0.40561329271414087,fryC
b2389,-0.563688980569449,yfeO
b2390,-0.5259640918920949,ypeC
b2392,-0.5694691119475825,mntH
b2394,-0.1754159961777647,insL-3
b2395,-0.02538065458430582,pdeA
b2398,-0.11007996970944241,yfeC
b2405,-0.3099483665341599,xapR
b2406,-0.6396415877526129,xapB
b2408,-0.6157701075608208,yfeN
b2409,-0.0993858981620324,yfeR
b2410,-0.3277290366836534,yfeH
b2413,-0.20199765887844923,cysZ
b2414,-0.08773907559109712,cysK
b2419,-0.5689759923919394,yfeK
b2420,-0.49972736763112624,yfeS
b2423,-0.12268188680175106,cysW
b2424,-0.12113894933773058,cysU
b2425,-0.2347864366306537,cysP
b2426,-0.029732299889756595,ucpA
b2427,-0.0797149153958199,murR
b2430,-0.21277810496104319,yfeW
b2432,-0.2634498779807364,yfeY
b2433,-0.12875314692134363,yfeZ
b2434,-0.2663002761007569,ypeA
b2436,-0.10448060099884336,hemF
b2437,-0.3458319874817752,eutR
b2442,-0.29885137290132435,intZ
b2443,-0.6106807043959085,yffL
b2446,-0.12955791715226356,yffO
b2447,-0.34764912063504677,yffP
b2449,-0.5380862297406627,yffR
b2451,-0.43255645488327665,eutA
b2452,-0.4977931314816244,eutH
b2453,-0.31991603896325227,eutG
b2454,-0.17735460344429205,eutJ
b2455,-0.07136866437095164,eutE
b2457,-0.34974604941709525,eutM
b2458,-0.32490652731814784,eutD
b2459,-0.25437839835227505,eutT
b2460,-0.2488879332875368,eutQ
b2461,-0.33079760235135447,eutP
b2463,-0.39559497043448216,maeB
b2464,-0.53051865039013,talA
b2465,-0.4927722041557633,tktB
b2466,-0.47469555134745756,ypfG
b2467,-0.05640781209234072,nudK
b2470,-0.0796001489197362,acrD
b2473,-0.43382903733670813,ypfH
b2474,-0.1830669927773416,tmcA
b2475,-0.5991984702326307,ypfJ
b2476,-0.30442567588584213,purC
b2479,-0.030354086733723296,gcvR
b2482,-0.5043050394448007,hyfB
b2484,-0.3518206995127186,hyfD
b2486,-0.5432640508554147,hyfF
b2487,-0.026550753210254678,hyfG
b2489,-0.05246929134436931,hyfI
b2491,-0.6784451632313416,hyfR
b2492,-0.42819474537502933,focB
b2494,-0.3193589395935831,bepA
b2495,-0.25581904856091514,yfgD
b2499,-0.37254613817387433,purM
b2500,-0.2029538786342115,purN
b2501,-0.23539470660028558,ppk
b2502,-0.23209498960309066,ppx
b2503,-0.12387138221566664,pdeF
b2504,-0.6102842375693109,yfgG
b2506,-0.44887330280174215,yfgI
b2508,-0.07297834015563187,guaB
b2509,-0.07370238873369828,xseA
b2510,-0.16348917832246848,yfgJ
b2512,-0.040335893679149706,bamB
b2515,-0.29158722781314705,ispG
b2517,-0.09733790335919998,rlmN
b2518,-0.08406512595616232,ndk
b2519,-0.2653501252154895,pbpC
b2520,-0.1839220059432065,yfhM
b2521,-0.08878171761189901,sseA
b2522,-0.12087182592724628,sseB
b2524,-0.35210949731633245,iscX
b2525,-0.13477120874590254,fdx
b2527,-0.10421899987070556,hscB
b2528,-0.4552862190057429,iscA
b2529,-0.47459080877187804,iscU
b2530,-0.33287823415876977,iscS
b2531,-0.5111854720337692,iscR
b2535,-0.3060721154829563,csiE
b2536,-0.34855291736665367,hcaT
b2537,-0.3982699437389354,hcaR
b2538,-0.7039674893347524,hcaE
b2539,-0.3746705855507403,hcaF
b2540,-0.26902426906714977,hcaC
b2541,-0.41638437919907,hcaB
b2542,-0.2901728599886334,hcaD
b2543,-0.6087707598095633,yphA
b2544,-0.44003813033881634,yphB
b2545,-0.39558141095199717,yphC
b2546,-0.49315624486035037,yphD
b2547,-0.41805056533288487,yphE
b2548,-0.5335709221920766,yphF
b2549,-0.44880416741683526,yphG
b2550,-0.5120716771960365,yphH
b2552,-0.06499920683560476,hmp
b2553,-0.26224278299175446,glnB
b2556,-0.24015419331600876,glrK
b2557,-0.31462702098097467,purL
b2558,-0.4993732447445154,mltF
b2559,-0.18509385403675216,tadA
b2560,-0.39108990543175837,pgpC
b2562,-0.29510676340388864,yfhL
b2563,-0.052108888319010574,acpS
b2565,-0.23688296639676162,recO
b2566,-0.08965508362486639,era
b2567,-0.3032304595301393,rnc
b2568,-0.2949959078640908,lepB
b2570,-0.4151448595060854,rseC
b2571,-0.5018665872399126,rseB
b2572,-0.3369833154851626,rseA
b2573,-0.45267206755571554,rpoE
b2574,-0.1895051528512534,nadB
b2575,-0.3798004703130722,yfiC
b2577,-0.5362369349699986,yfiE
b2578,-0.6519458100194259,eamB
b2582,-0.34662764375479627,trxC
b2584,-0.35389567555604134,patZ
b2585,-0.3906056817076505,pssA
b2586,-0.3436841716835676,yfiM
b2587,-0.4154565989253477,kgtP
b2592,-0.2958297696423416,clpB
b2594,-0.13098322473705365,rluD
b2597,-3.126371777625423e-4,raiA
b2599,-0.30599339866845265,pheA
b2600,-0.12155065299494251,tyrA
b2601,-0.10673191814773766,aroF
b2602,-0.6532116642664909,yfiL
b2603,-0.026857072292791183,yfiR
b2604,-0.07751107352679348,dgcN
b2605,-0.07493833201867078,yfiB
b2615,-0.27936352170051687,nadK
b2616,-0.16186361169917365,recN
b2617,-0.17989501547616144,bamE
b2619,-0.267581562653595,ratA
b2623,-0.2769127605479826,yfjH
b2625,-0.3338405623898037,yfjI
b2626,-0.38132272995599803,yfjJ
b2627,-0.3831681425294676,abpB
b2630,-0.3082331725796386,rnlA
b2631,-0.6044956637106393,rnlB
b2632,-0.4250371749924906,yfjP
b2633,-0.18485614625899582,yfjQ
b2641_2,-0.5968110927235042,NA
b2642,-0.36409429081434386,yfjW
b2647,-0.5451730989326214,ypjA
b2650,-0.13200505016993733,ypjC
b2659,-0.3849181409345497,csiD
b2660,-0.4245992387752463,lhgO
b2661,-0.46807533858857586,gabD
b2662,-0.4720936933674086,gabT
b2663,-0.5620461455269464,gabP
b2664,-0.5180084007278007,csiR
b2665,-0.5480930874261807,kbp
b2666,-0.3395777073455758,yqaE
b2667,-0.5862346913192575,ygaV
b2668,-0.4501300494372859,ygaP
b2669,-0.05420569267335475,stpA
b2671,-0.5472474157206074,ygaC
b2672,-0.5464094674306881,ygaM
b2673,-0.5568379552338009,nrdH
b2674,-0.4444419987337363,nrdI
b2675,-0.5509325654394269,nrdE
b2676,-0.6450168426622682,nrdF
b2681_1,-0.5772141859885643,NA
b2681_2,-0.38433174713080437,NA
b2682,-0.08383513440115573,ygaZ
b2683,-0.13270130136639796,ygaH
b2687,-0.043383604609130225,luxS
b2689,-0.17766434739552414,yqaA
b2696,-0.23203193683064055,csrA
b2701,-0.18237372596801976,mltB
b2702,-0.0965633823387584,srlA
b2703,-0.11337585594035852,srlE
b2705,-0.012070813149032224,srlD
b2706,-0.12512191244101206,gutM
b2709,-0.07126555931844478,norR
b2710,-0.49733134250415384,norV
b2711,-0.3913640956087726,norW
b2713,-0.43701442657109474,hydN
b2714,-0.0297303911723144,ascG
b2715,-0.29997773730389826,ascF
b2716,-0.46967889965439014,ascB
b2717,-0.42315566828053885,hycI
b2718,-0.3687084724500785,hycH
b2719,-0.2164059011914766,hycG
b2720,-0.11007009891283731,hycF
b2721,-0.11104350085622579,hycE
b2722,-0.23587842190209718,hycD
b2723,-0.13490671108243982,hycC
b2724,-0.2840468283031912,hycB
b2725,-0.2351582043681662,hycA
b2731,-0.22199733432009092,fhlA
b2732,-0.3951316301602862,ygbA
b2735,-0.4226800383652455,ygbI
b2736,-0.10297022747623331,ygbJ
b2737,-0.17251474626579932,ygbK
b2738,-0.12056629698514984,ygbL
b2739,-0.38140459715514213,ygbM
b2740,-0.34019600133151273,ygbN
b2741,-0.554354537507539,rpoS
b2742,-0.38326910794223085,nlpD
b2743,-0.4551735385904789,pcm
b2744,-0.057864369307941865,umpG
b2748,-0.4614882486744613,ftsB
b2749,-0.4446766956196221,ygbE
b2750,-0.033168733021136806,cysC
b2751,-0.09163546387959498,cysN
b2752,-0.11255815240283311,cysD
b2753,-0.38308039601636285,iap
b2754,-0.4554005320364871,cas2
b2755,-0.22351117807155663,cas1
b2756,-0.4666670329051785,casE
b2757,-0.3028312800669077,casD
b2758,-0.472960823654204,casC
b2760,-0.42183808017757896,casA
b2761,-0.48155375881538187,cas3
b2764,-0.028080847018296138,cysJ
b2768,-0.009114963339140771,ygcP
b2769,-0.24550990743611287,ygcQ
b2770,-0.42541747784239914,ygcR
b2771,-0.3885948834555437,ygcS
b2775,-0.15425660392541365,yqcE
b2776,-0.4100709296410944,ygcE
b2777,-0.14123209561833103,queE
b2781,-0.21916129752695765,mazG
b2782,-0.5498275540878741,mazF
b2783,-0.35361981878924353,mazE
b2785,-0.2789903713992265,rlmD
b2786,-0.0919480100338095,barA
b2787,-0.37453984430108517,gudD
b2788,-0.3798549208082302,gudX
b2789,-0.3535600381833551,gudP
b2790,-0.18601177711149378,yqcA
b2792,-0.04784686952659441,yqcC
b2793,-0.0684548095756644,syd
b2794,-0.012762099839327832,queF
b2795,-0.17395757636585302,ppnN
b2799,-0.18581570768450922,fucO
b2800,-0.20396514453756157,fucA
b2801,-0.08394842327084646,fucP
b2802,-0.062275542688039864,fucI
b2803,-0.009288673577865999,fucK
b2804,-0.07142384086759822,fucU
b2805,-0.21211531515810228,fucR
b2807,-0.26857519455957984,ygdD
b2808,-0.3933048220737353,gcvA
b2809,-0.6314124571212929,ygdI
b2813,-0.06739448279216685,mltA
b2818,-0.28384690158214776,argA
b2819,-0.23889691664103024,recD
b2820,-0.03571737826737055,recB
b2821,-0.3750729011535509,ptrA
b2823,-0.348328619210876,ppdC
b2825,-0.2974118271807891,ppdB
b2826,-0.6514920578168365,ppdA
b2831,-0.312853856594337,mutH
b2832,-0.1768157701200647,ygdQ
b2833,-0.4796096340625248,ygdR
b2835,-0.3849247431178162,lplT
b2836,-0.1682248803626132,aas
b2837,-0.2783508537150335,galR
b2838,-0.3202805013783492,lysA
b2840,-0.4500343856702044,ygeA
b2841,-0.23297947121852786,araE
b2842,-0.31450950326047555,kduD
b2843,-0.25895836020344876,kduI
b2844,-0.24770296175761586,yqeF
b2846,-0.3412985181096794,yqeH
b2847,-0.12934074751129535,yqeI
b2848,-0.3021953383382406,yqeJ
b2852,-0.2911326295078633,ygeH
b2859,-0.3756722171339004,ygeO
b2860,-0.1916783897787941,insD-4
b2861,-0.5233993202564798,insC-4
b2863,-0.3575217428584631,ygeQ
b2865,-0.2511632926025089,ygeR
b2866,-0.22276319341406267,xdhA
b2867,-0.31659377065352295,xdhB
b2868,-0.435004075581227,xdhC
b2869,-0.0774781722236869,ygeV
b2870,-0.1454621268515098,ygeW
b2871,-0.057637831213923775,ygeX
b2872,-0.26040889806444617,ygeY
b2873,-0.33540386497212793,hyuA
b2874,-0.4796739453550937,yqeA
b2875,-0.099187741362876,yqeB
b2877,-0.12641311038660646,mocA
b2878,-0.22914972017386986,ygfK
b2879,-0.11820060029379077,ssnA
b2880,-0.07089659589158642,ygfM
b2881,-0.355369142547517,xdhD
b2882,-0.510226293126476,xanQ
b2883,-0.3777551587296393,guaD
b2886,-0.5412175494593744,ygfS
b2887,-0.45754498031084534,ygfT
b2888,-0.5322722878972589,uacT
b2889,-0.5809848764229931,idi
b2897,-0.2718127391051575,sdhE
b2899,-0.6281018669501983,yqfA
b2900,-0.08785853086211289,yqfB
b2902,-0.09028804153258548,ygfF
b2910,-0.3381407311117535,zapA
b2912,-0.31992008906447406,fau
b2913,-0.1756969054223643,serA
b2917,-0.30104045892889275,scpA
b2918,-0.18428004974699785,argK
b2919,-0.19409327771370677,scpB
b2920,-0.13634166462066027,scpC
b2921,-0.50948188499096,ygfI
b2923,-0.12593660217124011,argO
b2924,-0.09095513760698795,mscS
b2928,-0.26812467156638,yggC
b2929,-0.3587550598525363,fumE
b2930,-0.5120866202392764,yggF
b2933,-0.5825597894801726,cmtA
b2936,-0.31032027522346306,loiP
b2939,-0.07085910379705604,yqgB
b2942,-0.1592738993665542,metK
b2944,-0.30716016876691676,yggI
b2948,-0.2922291103261083,yqgE
b2949,-0.03383546184997543,yqgF
b2950,-0.14216211071968612,yggR
b2953,-0.05111227992135011,yggU
b2956,-0.3406653275529728,yggM
b2960,-0.17094485261163167,trmI
b2961,-0.2364416437354549,mutY
b2962,-0.2518521718323684,yggX
b2963,-0.23362626204826153,mltC
b2964,-0.14310191987942725,nupG
b2968,-0.2928523244746006,yghD
b2975,-0.39707186301620695,glcA
b2976,-0.1253183129843389,glcB
b2977,-0.161922070435283,glcG
b2979,-0.26218693506856733,glcD
b2980,-0.3488825657045618,glcC
b2981,-0.44627059284699366,yghO
b2983,-0.38509065850623436,yghQ
b2984,-0.3102324356888763,yghR
b2987,-0.42793293611637473,pitB
b2989,-0.5555210951245761,yghU
b2990,-0.32203112450779525,hybG
b2991,-0.09536239840763798,hybF
b2998,-0.34832283767092004,yghW
b3001,-0.237436612058558,gpr
b3002,-0.024350726394058605,yqhA
b3003,-0.46472796031763025,yghA
b3005,-0.25462389367088767,exbD
b3006,-0.13621064299596505,exbB
b3008,-0.45325586391360984,metC
b3009,-0.019147665015825092,yghB
b3010,-0.0547628163804214,yqhC
b3012,-0.3438261891251882,dkgA
b3013,-0.4191825005973943,yqhG
b3020,-0.20429516203768613,ygiS
b3021,-0.5823740933962188,mqsA
b3022,-0.6025273628630754,mqsR
b3023,-0.11400267088933579,ygiV
b3024,-0.10946407050413827,ygiW
b3025,-0.00848252935767351,qseB
b3026,-0.29829519893728,qseC
b3031,-0.0697443174099452,yqiA
b3032,-0.026782427734082064,cpdA
b3033,-0.3150848031216979,yqiB
b3034,-0.30980332132137944,nudF
b3037,-0.11386563778328902,ygiB
b3039,-0.2573015150713921,ygiD
b3040,-0.32124097211474023,zupT
b3042,-0.039830793837520806,ubiK
b3046_2,-0.5354369412844933,NA
b3047,-0.30947853276376824,yqiH
b3048,-0.37372462795848443,yqiI
b3049,-0.45980348048861136,glgS
b3050,-0.386185051965611,yqiJ
b3051,-0.30394198362964064,yqiK
b3053,-0.15223884368211485,glnE
b3055,-0.2748355617584858,ygiM
b3056,-0.26064988623526036,cca
b3058,-0.11245208121532024,folB
b3059,-0.43642421853081625,plsY
b3061,-0.5045921724963557,ttdA
b3062,-0.2867771740998215,ttdB
b3063,-0.5308088726990734,ttdT
b3064,-0.14322698275742374,tsaD
b3065,-0.4099330392331785,rpsU
b3068,-0.25416757382886607,mug
b3070,-0.0375575520038655,nfeF
b3072,-0.28295907615443083,aer
b3073,-0.6769157124217138,patA
b3076,-0.12208623524208531,ebgA
b3078,-0.18766673144920712,ygjI
b3079,-0.4056970988334944,ygjJ
b3080,-0.33601237730774397,ygjK
b3081,-0.3246196031459755,fadH
b3082,-0.24731586672631703,higA
b3083,-0.4274387922391521,higB
b3087,-0.40825944428295435,ygjR
b3089,-0.06554170974071233,sstT
b3090,-0.47707303599494333,ygjV
b3093,-0.21305389712070044,exuT
b3094,-0.16050097212528297,exuR
b3095,-0.24180708012600644,yqjA
b3096,-0.2839957304732615,mzrA
b3097,-0.5147494367443919,yqjC
b3098,-0.4084369181784104,yqjD
b3099,-0.3664713851665323,yqjE
b3100,-0.35955857353637444,yqjK
b3101,-0.3092643463916031,yqjF
b3102,-0.41887033467410095,yqjG
b3103,-0.2654990026309864,yhaH
b3106,-0.3512466579494788,yhaK
b3107,-0.16535353622577081,yhaL
b3113,-0.3243973931000156,tdcF
b3114,-0.10394615292370833,tdcE
b3115,-0.13741526886616295,tdcD
b3116,-0.1937481401879013,tdcC
b3117,-0.11806672279287793,tdcB
b3118,-0.21447322698749616,tdcA
b3124,-0.3531007543013445,garK
b3125,-0.21863483764586836,garR
b3126,-0.21665278539425054,garL
b3127,-0.18147730364022108,garP
b3128,-0.18255183447021364,garD
b3129,-0.5644422513994823,prlF
b3130,-0.5883787741827309,yhaV
b3131,-0.3276791207094894,agaR
b3132,-0.017103347045441017,kbaZ
b3133,-0.2688303261799698,agaV
b3134,-0.2560630601415191,agaW
b3135,-0.3762413934783794,agaA
b3139,-0.23902072054591386,agaC
b3140,-0.4196329079295331,agaD
b3144,-0.49560195783450256,yraJ
b3145,-0.5496866726331735,yraK
b3149,-0.19641060903619084,diaA
b3151,-0.21227893127387834,yraQ
b3152,-0.4081276009674855,yraR
b3153,-0.6148342335310576,yhbO
b3154,-0.3203996093175845,yhbP
b3155,-0.3191893228413759,yhbQ
b3160,-0.16823418138803878,yhbW
b3163,-0.20647170166340084,nlpI
b3170,-0.02539060092555828,rimP
b3172,-0.062031283081503075,argG
b3173,-0.34844015789528654,yhbX
b3175,-0.182845377772792,secG
b3179,-0.4908628770883646,rlmE
b3182,-0.1434619588741979,dacB
b3183,-0.04157538592232723,obgE
b3185,-0.06109823890933994,rpmA
b3186,-0.04169225543630236,rplU
b3190,-0.3020852226061575,ibaG
b3191,-0.03134749693903797,mlaB
b3196,-0.27396355027781216,yrbG
b3198,-0.2296654567141693,kdsC
b3199,-0.2244762951817417,lptC
b3200,-0.009107840273311222,lptA
b3202,-0.17218363697803354,rpoN
b3203,-0.41523041896116725,hpf
b3204,-0.160341455502402,ptsN
b3205,-0.24356475154944265,rapZ
b3206,-0.31176654942965265,npr
b3207,-0.24641294368936267,yrbL
b3208,-0.2140695635583581,mtgA
b3210,-0.055558957198551216,arcB
b3212,-0.08882692927323385,gltB
b3213,-0.0861384145325304,gltD
b3215,-0.24940970439649188,yhcA
b3216,-0.5151545487656793,yhcD
b3219,-0.4413793937621785,yhcF
b3220,-0.0794526180620593,yhcG
b3221,-0.34922650428664803,yhcH
b3222,-0.1510352726791456,nanK
b3223,-0.1600504451161651,nanE
b3224,-0.10794663186034234,nanT
b3225,-0.032914959590899934,nanA
b3227,-0.45204874603531503,dcuD
b3232,-0.1475323496192366,zapE
b3235,-0.1634529325664799,degS
b3237,-0.001279718317304068,argR
b3238,-0.17259672182977953,yhcN
b3239,-0.6311760148638819,yhcO
b3240,-0.26971817598005404,aaeB
b3241,-0.17614927404099062,aaeA
b3247,-0.1663121836435181,rng
b3248,-0.013335668051962622,yhdE
b3249,-0.18205768812583895,mreD
b3250,-0.02131140001882005,mreC
b3252,-0.1259341436322894,csrD
b3261,-0.25868461342680227,fis
b3262,-0.5496086141699508,yhdJ
b3263,-0.5405596349350156,yhdU
b3266,-0.4742284249480589,acrF
b3267,-0.3312217199663906,yhdV
b3268_2,-0.6635941923918244,NA
b3269,-0.6430295440966766,yhdX
b3270,-0.6010870764201084,yhdY
b3271,-0.33192839800581897,yhdZ
b3280,-0.6235392537341059,yrdB
b3281,-0.31252185016206013,aroE
b3282,-0.3352137839159192,tsaC
b3283,-0.5808477139912659,yrdD
b3284,-0.4887549322898936,smg
b3287,-0.37406796753258514,def
b3290,-0.1442236161761275,trkA
b3291,-0.22537750277111612,mscL
b3292,-0.3069385970353677,zntR
b3293,-0.24275454979010866,yhdN
b3302,-0.014996230417473298,rpmD
b3309,-0.10204746941363703,rplX
b3310,-0.03335817207409294,rplN
b3322,-0.3816651403158425,gspB
b3323,-0.5849606457652133,gspA
b3324,-0.22401347644191252,gspC
b3325,-0.1358998353553478,gspD
b3326,-0.04781008505302573,gspE
b3327,-0.15098983447006328,gspF
b3328,-0.24693996034040164,gspG
b3332,-0.2964756586299101,gspK
b3333,-0.4406767689259961,gspL
b3335,-0.1692222792688995,gspO
b3336,-0.5249491062764774,bfr
b3337,-0.5994271801492468,bfd
b3338,-0.3326188849094729,chiA
b3343,-0.13989729987764796,tusB
b3344,-0.24336182699297543,tusC
b3345,-0.13986887862080297,tusD
b3346,-0.28150602340667813,yheO
b3350,-0.2888174023259903,kefB
b3351,-0.36368862616845543,kefG
b3353,-0.12170662074903595,yheT
b3354,-0.4331390657098356,yheU
b3355,-0.3341174047207582,prkB
