locus_tag,GCI,gene_name
b3356,-0.4404170207658602,yhfA
b3357,-0.04743618556586793,crp
b3358,-0.1427111990449877,yhfK
b3359,-0.20151856232456886,argD
b3360,-0.4232630411351825,pabA
b3361,-0.5119721827317506,fic
b3362,-0.552499270214202,yhfG
b3364,-0.1250663027657494,tsgA
b3369,-0.008878921469002632,yhfL
b3370,-0.004721189886543846,frlA
b3371,-0.11144904278322461,frlB
b3379,-0.1376787414736806,php
b3380,-0.1660765429486079,yhfW
b3381,-0.3462875345987556,yhfX
b3382,-0.2103423599427727,yhfY
b3387,-0.10188966603893103,dam
b3389,-0.07088003293048188,aroB
b3390,-0.05302954716379958,aroK
b3391,-0.35072123404612515,hofQ
b3395,-0.21145999103384094,hofM
b3396,-0.05346719807095168,mrcA
b3397,-0.27208386214443825,nudE
b3398,-0.20234409779813972,igaA
b3399,-0.3285139552227041,yrfG
b3400,-0.16474687759958442,hslR
b3401,-0.15059727738370693,hslO
b3402,-0.06228358047982871,yhgE
b3408,-0.07954425776048468,feoA
b3411,-0.38073020019896364,rpnA
b3414,-0.2837997982543887,nfuA
b3421,-0.27069460388333716,rtcB
b3422,-0.0019431332880445087,rtcR
b3423_1,-0.11125515229097321,NA
b3425,-0.4187222316368877,glpE
b3426,-0.2390435300155752,glpD
b3428,-0.39432272211178226,glgP
b3429,-0.34285212337920556,glgA
b3430,-0.22638168709056797,glgC
b3431,-0.3028148989606767,glgX
b3432,-0.10115585654490263,glgB
b3434,-0.08241967678519528,yhgN
b3438,-0.24180012975924509,gntR
b3439,-0.20894582132410966,yhhW
b3442,-0.46516825662436,yhhZ
b3446,-0.4305787424577744,yrhB
b3447,-0.31392216148934626,ggt
b3448,-0.5577418234748334,yhhA
b3449,-0.22964871912858034,ugpQ
b3450,-0.3421311609529911,ugpC
b3451,-0.4038731748178907,ugpE
b3452,-0.3592525204633547,ugpA
b3453,-0.42079947456454914,ugpB
b3454,-0.15686963607515592,livF
b3455,-0.1941829023536723,livG
b3456,-0.21485059921630173,livM
b3457,-0.1664308695936684,livH
b3458,-0.13514995067757665,livK
b3460,-0.27815815869445654,livJ
b3466,-0.04402042211871357,yhhL
b3467,-0.03946077667366315,yhhM
b3468,-0.016086253273020327,yhhN
b3470,-0.4130135256196824,tusA
b3471,-0.37657652085900395,yhhQ
b3474,-0.45085793021374154,yhhT
b3475,-0.03445382622017238,acpT
b3482,-0.19138120031014072,rhsB
b3484,-0.4539202101289643,yhhI
b3488,-0.6165467064214092,yhiJ
b3491,-0.3790275055312074,yhiM
b3492,-0.0035027536540034885,yhiN
b3494,-0.6511672761097561,uspB
b3496,-0.24300431044658494,dtpB
b3498,-0.20909711490707567,prlC
b3501,-0.2137963610280497,arsR
b3503,-0.1079614023901502,arsC
b3506,-0.14262733506047648,slp
b3507,-0.20912453248001292,dctR
b3508,-0.28324262082845136,yhiD
b3509,-0.31624864131166686,hdeB
b3510,-0.30233657353523935,hdeA
b3511,-0.25406154083588367,hdeD
b3512,-0.25612584130858074,gadE
b3513,-0.16223631813438344,mdtE
b3514,-0.17185311878768073,mdtF
b3515,-0.15909375285034547,gadW
b3516,-0.3183084102186073,gadX
b3517,-0.37506798371997463,gadA
b3519,-0.5159397621538703,treF
b3520,-0.49286662252201496,yhjB
b3521,-0.024415041873896214,yhjC
b3522,-0.5052729396107801,yhjD
b3523,-0.3237600073833448,yhjE
b3524,-0.5338520929090301,yhjG
b3525,-0.29275971761610486,pdeH
b3526,-0.05621207412589892,kdgK
b3527,-0.06068476940461965,yhjJ
b3528,-0.14036015480582026,dctA
b3529,-0.6212632778423918,pdeK
b3530,-0.5788330466827827,bcsC
b3531,-0.2298316417615694,bcsZ
b3532,-0.17315942998568748,bcsB
b3533,-0.3241211129727036,bcsA
b3534,-0.3414775494172798,bcsQ
b3535,-0.3899162070953057,yhjR
b3536,-0.47143957947913934,bcsE
b3538,-0.36235807119941843,bcsG
b3539,-0.061128940927009386,yhjV
b3542,-0.029963304860345145,dppC
b3544,-0.21649757701255995,dppA
b3546,-0.36752902777456,eptB
b3547,-0.6992653913971266,yhjX
b3548,-0.6157763298963832,yhjY
b3549,-0.3836867160442196,tag
b3550,-0.35747814881281775,yiaC
b3555,-0.6067690116932147,yiaG
b3556,-0.22538918589727105,cspA
b3557,-0.4809828301914973,insJ
b3558,-0.38694665884309987,insK
b3561,-0.5305352037161167,wecH
b3562,-0.10886409850648421,yiaA
b3563,-0.25419285089589283,yiaB
b3564,-0.1730570410254293,xylB
b3565,-0.2296332237298404,xylA
b3566,-0.23134617081819833,xylF
b3567,-0.20612475971900762,xylG
b3568,-0.2135621055018136,xylH
b3569,-0.09351572191379762,xylR
b3570,-0.5362526341480088,bax
b3571,-0.21355864795770851,malS
b3572,-0.3534782951110513,avtA
b3575,-0.27806581462052105,yiaK
b3576,-0.2548193470109316,yiaL
b3577,-0.1616292572115229,yiaM
b3578,-0.23053517138128396,yiaN
b3579,-0.19343009088135302,yiaO
b3580,-0.10441371065137744,lyxK
b3581,-0.1935355999085134,sgbH
b3582,-0.14189383789811968,sgbU
b3583,-0.3409484662100443,sgbE
b3584,-0.4167969381677561,yiaT
b3585,-0.5810031779373945,yiaU
b3586,-0.8118380552103673,yiaV
b3588,-0.5184074575373012,aldB
b3589,-0.45448047215677057,yiaY
b3592,-0.40359879798820597,yibF
b3593,-0.05182851742107056,rhsA
b3594,-0.4790672318820358,yibA
b3595,-0.3090055267345041,yibJ
b3597,-0.5483502319327345,yibH
b3598,-0.43033826966948496,yibI
b3599,-0.18850972846320552,mtlA
b3600,-0.16751738797652468,mtlD
b3601,-0.10989632413655034,mtlR
b3603,-0.42119382755873536,lldP
b3604,-0.4772566442313814,lldR
b3605,-0.41456537587437364,lldD
b3607,-0.3565931109095684,cysE
b3608,-0.09301676240355895,gpsA
b3610,-2.3449917335004262e-4,grxC
b3611,-0.2491286052275119,yibN
b3614,-0.1926629462541596,yibQ
b3615,-0.4021880554593616,waaH
b3618,-0.2668366320444667,htrL
b3622,-0.23870370711744987,waaL
b3624,-0.10103721753337966,waaZ
b3625,-0.09008450249780656,waaY
b3626,-0.05918889500266456,waaJ
b3627,-0.053770506256913646,waaO
b3628,-0.10927398665363093,waaB
b3634,-0.1595484764955773,coaD
b3635,-0.042288149376651804,mutM
b3636,-0.11452879977324343,rpmG
b3637,-0.12040281128428605,rpmB
b3638,-0.07132100999544805,yicR
b3645,-0.44821736738154117,dinD
b3647,-0.29322470060659184,ligB
b3649,-0.05659719111072589,rpoZ
b3653,-0.11130950693519003,gltS
b3654,-0.5155006868757263,xanP
b3656,-0.054994945294861534,yicI
b3657,-0.06246611462587513,yicJ
b3659,-0.563841763966414,setC
b3660,-0.21775193205459437,yicL
b3661,-0.3143411305431243,nlpA
b3662,-0.017430304589649045,nepI
b3663,-0.14994448837571817,yicN
b3664,-0.560430605679613,adeQ
b3665,-0.013939731328496885,adeD
b3666,-0.1604614632730189,uhpT
b3667,-0.24566172991008065,uhpC
b3668,-0.11078942555246006,uhpB
b3669,-0.3003092242774523,uhpA
b3670,-0.5200877827956571,ilvN
b3671,-0.2283921661943391,ilvB
b3672,-0.20977536397112498,ivbL
b3674,-0.16430550170787608,yidF
b3675,-0.4606393879125768,yidG
b3676,-0.6052163791774099,yidH
b3677,-0.32319352445327404,yidI
b3678,-0.3790631712762854,yidJ
b3679,-0.33395760407489616,yidK
b3680,-0.5270125229677447,yidL
b3683,-0.46601638421620967,glvC
b3684,-0.2796006908619791,yidP
b3686,-0.2571362674055062,ibpB
b3687,-0.3522522922955273,ibpA
b3688,-0.6853205916081819,yidQ
b3690,-0.22713538886603654,cbrA
b3691,-0.4156891781158273,dgoT
b3693,-0.5348570157677368,dgoK
b3696,-0.47747862923177925,yidX
b3698,-0.4389940004077934,yidB
b3703,-0.24907271651947088,rpmH
b3704,-0.07060588961465492,rnpA
b3708,-0.1323891335017516,tnaA
b3709,-0.25563368496363154,tnaB
b3710,-0.09319442206836077,mdtL
b3713,-0.10652597913463627,yieF
b3714,-0.2668688595346821,adeP
b3715,-0.409475883108742,yieH
b3716,-0.39690656731236224,cbrB
b3717,-0.2238478414105617,cbrC
b3718,-0.06809593892945026,yieK
b3719,-0.2108962528141394,yieL
b3720,-0.31384704087200455,bglH
b3721,-0.08013566839579543,bglB
b3722,-0.38424587614215167,bglF
b3723,-0.2265937315746056,bglG
b3725,-0.017631235445569375,pstB
b3727,-0.1015318271041522,pstC
b3728,-0.14061467207562203,pstS
b3737,-0.20931715558024325,atpE
b3739,-0.10416904200806529,atpI
b3742,-0.49477201031925055,mioC
b3749,-0.11082515347168906,rbsA
b3750,-0.16214497369646916,rbsC
b3752,-0.011355306743684096,rbsK
b3753,-0.21209101251613163,rbsR
b3765,-0.38533933874333987,yifB
b3766,-0.007621181393171082,ilvL
b3774,-0.2610994452881176,ilvC
b3777_2,-0.3723543297029412,NA
b3779,-0.02318892493606032,gpp
b3781,-0.279827346275298,trxA
b3793,-0.056707243861424575,wzyE
b3794,-0.039271316784775134,rffM
b3795,-0.2100622530407807,yifK
b3800,-0.14245004814402965,aslB
b3801,-0.41430035551680605,aslA
b3806,-0.028533093303941763,cyaA
b3820,-0.17476510578291582,yigI
b3823,-0.3670792239744018,rhtC
b3824,-0.0805160279081955,rhtB
b3826,-0.05219198488738189,yigL
b3827,-0.36320668790399124,bioP
b3828,-0.4857117075788747,metR
b3829,-0.038980852782063036,metE
b3830,-0.6617809541839297,ysgA
b3836,-0.08208840207205882,tatA
b3842,-0.2962406425207197,rfaH
b3844,-0.13155516248148577,fre
b3845,-0.385822573397179,fadA
b3846,-0.3100598539893479,fadB
b3849,-0.14303596744438032,trkH
b3850,-0.08628650086662465,hemG
b3856,-0.05205144451383133,mobB
b3857,-0.049881043963181534,mobA
b3862,-0.1789244651338395,yihG
b3866,-0.3886614232896331,yihI
b3873,-0.13679194492982388,yihM
b3874,-0.08711392064385598,yihN
b3875,-0.34319777105615323,ompL
b3876,-0.4910457762297101,yihO
b3877,-0.2646020678745611,yihP
b3878,-0.2923420137994879,yihQ
b3879,-0.32155401445209325,yihR
b3880,-0.245469425438326,yihS
b3881,-0.25347316714880913,yihT
b3882,-0.2241640511556783,yihU
b3883,-0.20774657452716222,yihV
b3884,-0.08078975404158856,yihW
b3885,-0.10350674460480457,yihX
b3886,-0.40058675221339607,yihY
b3887,-0.289060736353734,dtd
b3888,-0.18417107740974326,yiiD
b3895,-0.30532886070872856,fdhD
b3896,-0.0351876064545574,yiiG
b3897,-0.36146460454335383,frvR
b3898,-0.20634478890840754,frvX
b3899,-0.5416721720196308,frvB
b3904,-0.17797468116016987,rhaB
b3905,-0.34482019825333377,rhaS
b3906,-0.24953524724971193,rhaR
b3907,-0.6323526329841326,rhaT
b3908,-0.08041979303357595,sodA
b3909,-0.3095266622975009,kdgT
b3910,-0.3676955493974339,yiiM
b3911,-0.10130274593700861,cpxA
b3912,-0.20110963159459513,cpxR
b3915,-0.09207124138182751,fieF
b3917,-0.2357144653096376,sbp
b3918,-0.05083564512855702,cdh
b3921,-0.19643063488969542,yiiR
b3922,-0.4613662326111361,yiiS
b3923,-0.39261373436496416,uspD
b3926,-0.24883943670493044,glpK
b3927,-0.32826587457155154,glpF
b3929,-0.10013484354712646,rraA
b3936,-0.043659064471880185,rpmE
b3937,-0.26872979331187735,yiiX
b3938,-0.39164181035716156,metJ
b3939,-0.276537292467616,metB
b3940,-0.1898147974375537,metL
b3941,-0.47455566870011595,metF
b3946,-0.005065827087102137,fsaB
b3947,-0.023800137719211228,ptsA
b3949,-0.2176009573287042,frwC
b3951,-0.27327143126187314,pflD
b3952,-0.1300030231467134,pflC
b3954,-0.14885158211329447,yijO
b3957,-0.02304920320410885,argE
b3958,-0.17276574794087507,argC
b3959,-0.2162431130201875,argB
b3960,-0.11618490247063136,argH
b3962,-0.078052645695079,sthA
b3964,-0.32390960759968995,yijD
b3965,-0.3391701682620366,trmA
b3972,-0.27131283599732736,murB
b3973,-0.030647128545772114,birA
b3974,-0.23576681613331396,coaA
b3990,-0.4960923704311976,thiH
b3991,-0.4652847251222701,thiG
b3992,-0.4572571485872808,thiF
b3993,-0.3751263819924805,thiE
b3994,-0.36823281512044226,thiC
b3995,-0.5509912711150233,rsd
b3996,-0.2976691556456421,nudC
b3998,-0.09061536914601317,nfi
b4004,-0.18594929105122718,zraR
b4005,-0.06259106851790708,purD
b4006,-0.1229372241804392,purH
b4012,-0.3816248378154033,yjaB
b4013,-0.5348687304199566,metA
b4014,-0.4199057836586578,aceB
b4015,-0.33955481196419557,aceA
b4016,-0.4927155807485408,aceK
b4017,-0.3654220694015919,arpA
b4019,-0.09291528613271223,metH
b4023,-0.11107666462489614,yjbD
b4024,-0.0830468119540186,lysC
b4026,-0.03465890587613672,yjbE
b4027,-0.11082986937775707,yjbF
b4028,-0.051857816285165934,yjbG
b4029,-0.46306144179295483,yjbH
b4030,-0.21427333033690354,psiE
b4031,-0.16845563939622224,xylE
b4032,-0.2055417045693264,malG
b4033,-0.15324876222717132,malF
b4034,-0.05535940619061307,malE
b4035,-0.0255745588309115,malK
b4036,-0.2059475352451508,lamB
b4037,-0.24458069709567642,malM
b4038_3,-0.3351499868534033,NA
b4039,-0.2484461657451136,ubiC
b4040,-0.09930462189167963,ubiA
b4042,-0.374521678998458,dgkA
b4045,-0.5304402768621052,yjbJ
b4050,-0.48805543547277525,pspG
b4051,-0.39456925800183623,qorA
b4054,-0.13431841705069564,tyrB
b4056,-0.4721564777593447,yjbQ
b4057,-0.5625671301282221,yjbR
b4058,-0.10706032451004698,uvrA
b4060,-0.3141789175987974,yjcB
b4061,-0.587520994386741,pdeC
b4062,-0.3408346764590184,soxS
b4063,-0.27577703410458565,soxR
b4064,-0.3387381283902173,ghxP
b4066,-0.5332734888642746,yjcF
b4067,-0.35881153634755925,actP
b4068,-0.4271072067876685,yjcH
b4069,-0.30313098230718394,acs
b4074,-0.2708790348645223,nrfE
b4076,-0.26468665812913406,nrfG
b4078,-0.16151314189475866,yjcO
b4081,-0.34652085442550146,mdtO
b4082,-0.2502368413277231,mdtN
b4083,-0.23861660815139746,yjcS
b4084,-0.49316308178206036,alsK
b4085,-0.4182783992129192,alsE
b4086,-0.14384202668962476,alsC
b4087,-0.2897844294071462,alsA
b4088,-0.2682662683721245,alsB
b4089,-0.3419041224944009,alsR
b4090,-0.3603080703148717,rpiB
b4092,-0.2984864554381774,phnP
b4093,-0.36994245709615975,phnO
b4094,-0.460837812030408,phnN
b4095,-0.12861588376682792,phnM
b4096,-0.5967465657739041,phnL
b4098,-0.34647798901090665,phnJ
b4099,-0.38498923059188755,phnI
b4102,-0.2521095325055243,phnF
b4105,-0.3721851331118888,phnD
b4106,-0.3530156707367126,phnC
b4107,-0.6729557818079223,yjdN
b4109,-0.14095432793528018,crfC
b4110,-0.17462458233068887,yjcZ
b4111,-0.13011245153064455,proP
b4112,-0.006402131228811527,basS
b4114,-0.17868845963179067,eptA
b4115,-0.027272456215328925,adiC
b4117,-0.14458433211929336,adiA
b4118,-0.1489206967756447,melR
b4119,-0.1526894848754892,melA
b4120,-0.24914780702821368,melB
b4121,-0.15380450599140758,yjdF
b4124,-0.023305674423035178,dcuR
b4126,-0.5065290288248891,yjdI
b4127,-0.5601281657409772,yjdJ
b4128,-0.07960743207642475,ghoS
b4130,-0.3569010585920969,dtpC
b4131,-0.48574935335790237,cadA
b4132,-0.16177360995716725,cadB
b4135,-0.6197298503972399,yjdC
b4140,-0.43149522800253504,fxsA
b4141,-0.24393461701484642,yjeH
b4142,-0.3689312685092699,groS
b4143,-0.058858220416974055,groL
b4144,-0.16156211630228595,yjeI
b4146,-0.18228439205908828,epmB
b4148,-0.20392310769007052,gdx
b4149,-0.4610554396410388,blc
b4155,-0.31240157406942193,epmA
b4156,-0.011407561087322065,yjeM
b4159,-0.13507680257078697,mscM
b4166,-0.007375260086207818,queG
b4167,-0.3377392402509513,nnr
b4168,-0.37757778696829886,tsaE
b4169,-0.05189857351127082,amiB
b4171,-0.23902236735237362,miaA
b4172,-0.013883619358195707,hfq
b4186,-0.39217951930394185,yjfC
b4187,-0.49314158324870905,aidB
b4188,-0.34842682985356677,yjfN
b4189,-0.39071128335819155,bsmA
b4190,-0.20332748034909154,yjfP
b4193,-0.1711222295135824,ulaA
b4196,-0.32122019656582024,ulaD
b4197,-0.053820863471748415,ulaE
b4199,-0.6061445079548742,yjfY
b4204,-0.07211506712578195,yjfZ
b4206,-0.048657228456095845,ytfB
b4208,-0.41110254496264237,cycA
b4210,-0.38641962464032537,ytfF
b4212,-0.4401024860545945,ytfH
b4214,-0.17427216435140688,cysQ
b4215,-0.5942047452722458,ytfI
b4216,-0.20614566163110193,ytfJ
b4217,-0.6179158256673629,ytfK
b4218,-0.13995129357968797,ytfL
b4219,-0.06470252759859663,msrA
b4222,-0.40249767514751233,ytfP
b4224,-0.27097759322350007,chpS
b4225,-0.13797961451660848,chpB
b4227,-0.36993616317401556,ytfQ
b4230,-0.3237434521821159,ytfT
b4231,-0.44022982301749886,yjfF
b4234,-0.040339501121126414,yjgA
b4236,-0.06215748159770683,NA
b4237,-0.17382615472531115,nrdG
b4244,-0.0162479385923338,pyrI
b4246,-0.2196389631176824,pyrL
b4248,-0.441703350813653,yjgH
b4249,-0.3087423769623612,bdcA
b4251,-0.31507873128293273,bdcR
b4252,-0.2517483600964697,tabA
b4253,-0.43528356524022793,yjgL
b4254,-0.25892879749984904,argI
b4257,-0.3589490136938375,yjgN
b4261,-0.14952502878336824,lptF
b4263,-0.4882047044161797,yjgR
b4264,-0.42537226139451284,idnR
b4265,-0.35109006459626996,idnT
b4266,-0.3305524360326515,idnO
b4267,-0.24814199744872265,idnD
b4268,-0.4687665003021979,idnK
b4269,-0.453234312375142,ahr
b4271,-0.3677607552006839,intB
b4278,-0.025472575072448524,insG
b4279,-0.5607425528408074,yjhB
b4280,-0.3923734529706794,yjhC
b4284,-0.4387990898788079,insI-3
b4287,-0.02284282099738414,fecE
b4292,-0.17981270824199128,fecR
b4293,-0.3480404743982227,fecI
b4294,-0.21943127937120624,insA-7
b4295,-0.12393144616465501,yjhU
b4296,-0.3324538668500752,yjhF
b4297,-0.42623817059154606,yjhG
b4298,-0.34824289807304737,yjhH
b4299,-0.3765095779755345,yjhI
b4300,-0.6558205404508373,sgcR
b4301,-0.43691068628722185,sgcE
b4302,-0.4802334623681517,sgcA
b4303,-0.5376285531638564,sgcQ
b4304,-0.5024532752604929,sgcC
b4305,-0.48241526680761615,sgcX
b4307,-0.01539390093882368,yjhQ
b4308_2,-0.25890774107125286,NA
b4309,-0.47045582578540956,nanS
b4310,-0.36577626067660307,nanM
b4311,-0.2935822318697128,nanC
b4313,-0.4166431304191951,fimE
b4317,-0.02174220618706579,fimD
b4318,-0.12586539686193723,fimF
b4319,-0.1357265889561268,fimG
b4320,-0.2697049571509696,fimH
b4321,-0.047064957390030936,gntP
b4325,-0.27550758995191943,yjiC
b4326,-0.2638442533065573,iraD
b4327,-0.001954112511868207,hypT
b4329,-0.1496452399546434,yjiG
b4331,-0.5873590439263123,kptA
b4332,-0.42420706209583114,yjiJ
b4333,-0.1326890308554292,yjiK
b4336,-0.45390135438991436,yjiN
b4339,-0.4000384808341563,NA
b4340,-0.3534576524305556,yjiR
b4342,-0.17463776517230412,yjiT
b4345,-0.16870850023772777,mcrC
b4346,-0.06673294419897897,mcrB
b4348,-0.088973053503646607,hsdS
b4353,-0.32823140318252547,yjiX
b4354,-0.053318237964502614,btsT
b4355,-0.3250210683349713,tsr
b4356,-0.42333554944506585,lgoT
b4357,-0.17627770123748493,lgoR
b4358,-0.26414649389940026,lgoD
b4359,-8.469945169067894e-4,opgB
b4361,-0.09696799035373768,dnaC
b4366,-0.39838956173596374,bglJ
b4367,-0.400463770593973,fhuF
b4371,-0.0021032630156513294,rsmC
b4372,-0.004642532375584334,holD
b4373,-0.24510027717939833,rimI
b4374,-0.2878179581332324,yjjG
b4376,-0.21058862871430375,osmY
b4377,-0.4706900450659607,yjjU
b4378,-0.4760354234559677,yjjV
b4381,-0.10167406984745006,deoC
b4382,-0.1381466006348786,deoA
b4383,-0.04749662999546439,deoB
b4390,-0.060047343576848544,nadR
b4392,-0.23799210083938568,slt
b4393,-0.29635734528524155,trpR
b4395,-0.3011347216903422,ytjC
b4396,-0.1147199865797254,rob
b4397,-0.3604849646578197,creA
b4399,-0.29435489873305176,creC
b4400,-0.6045931480595532,creD
b4401,-0.09149840869572888,arcA
b4406,-0.22150652216178415,yaeP
b4407,-0.2847728601037343,thiS
b4409,-0.07862327351383211,blr
b4410,-0.09132131752365383,ecnA
b4411,-0.578095475185026,ecnB
b4428,-0.33592901514240825,hokB
b4460,-0.5184982369886748,araH
b4461,-0.17963691550598734,yfjD
b4462,-0.44077633209487554,ygaQ
b4463,-0.16256140584101603,ygcU
b4464,-0.5047940010834179,ghxQ
b4465,-0.3887857909364055,yggP
b4467,-0.27232488179883724,glcF
b4468,-0.28273995406815555,glcE
b4471,-0.426488066328577,tdcG
b4472,-0.16373349641600368,yhdP
b4473,-0.3424232661805498,smf
b4474,-0.17459961600725982,frlC
b4475,-0.13761327298578369,rtcA
b4477,-0.20998002956542772,dgoA
b4478,-0.5296028641127134,dgoD
b4480,-0.1351364895493156,hdfR
b4481,-0.05322177957977539,rffT
b4482,-0.12196043403200295,yigE
b4484,-0.22819741999023332,cpxP
b4485,-0.36695353476637016,ytfR
b4486,-0.5168722278383795,yjiV
b4487,-0.5520250160172296,yjdP
b4488_1,-0.0013513057968971697,NA
b4488_2,-0.008679553991746329,NA
b4490_2,-0.3364848561848666,NA
b4491_1,-0.4716274701314829,NA
b4492_1,-0.3816661492302404,NA
b4492_3,-0.1757951654038265,NA
b4493_1,-0.4311852950244849,NA
b4493_2,-0.31816387936685125,NA
b4495_1,-0.19062678044697456,NA
b4495_2,-0.4814663001949588,NA
b4496_1,-0.6672097285731527,NA
b4496_2,-0.7322278103937722,NA
b4497,-0.3287302848848573,yeeL
b4498_1,-0.5267441438821728,NA
b4498_2,-0.34050699666638906,NA
b4499_1,-0.4514855676720546,NA
b4500,-0.44927849216409343,yfaS
b4501,-0.1357417642794466,torI
b4505,-0.4378051414849242,NA
b4506,-0.0878842821547665,ykgO
b4511,-0.321015444401671,ybdZ
b4512,-0.595063784648662,ybdD
b4517,-0.11064159072175561,gnsA
b4518,-0.5688331291609589,ymdF
b4519,-0.2603897445896334,icdC
b4522,-0.4479267498820558,ymiA
b4523,-0.40205327782657946,yciX
b4529,-0.41867090793979217,ydbJ
b4536,-0.4914651032750939,yobH
b4539,-0.5938408951165053,yoeB
b4543,-0.4014709554491236,ypaA
b4544,-0.5434525150158195,arnE
b4546,-0.28796123519046507,ypeB
b4547,-0.3307352616943893,ypfN
b4550,-0.6005227275964242,arfA
b4551,-0.5264607578022871,yheV
b4553,-0.6227908653427255,ysaB
b4554,-0.4277567954794159,yibT
b4555,-0.5315152621440177,yicS
b4556,-0.016991508827768873,NA
b4557,-0.19485271971432055,yidD
b4558,-0.2687143439243603,yifL
b4565,-0.6247379655404725,sgcB
b4567,-0.36140070501691635,yjjZ
b4568,-0.4857121680975237,ytjA
b4571_1,-0.0097670428228336,NA
b4571_2,-0.23170569956156548,NA
b4572,-0.3849593636395855,ylbE
b4575_2,-0.4086901460823423,NA
b4576,-0.327926243251282,NA
b4580_1,-0.37981706617175587,NA
b4580_2,-0.5389994932143752,NA
b4581_2,-0.5593187412898706,NA
b4582_1,-0.49168442110897714,NA
b4582_2,-0.5178331037383015,NA
b4587_1,-0.436485809390624,NA
b4587_2,-0.34748002391680405,NA
b4593,-0.043357245116801627,ymgI
b4595,-0.1527082681078177,yciY
b4596,-0.24631121973309045,yciZ
b4600_2,-0.5839005508892177,NA
b4620,-0.47944741344794356,yjbT
b4623_1,-0.40368404990388507,NA
b4633,-0.26942276533319703,xisD
b4640_1,-0.4009268578412137,NA
b4641,-0.3237523655300458,NA
b4646_2,-0.30334748082845137,NA
b4656,-0.5453361503390819,NA
b4658_1,-0.721714489775834,NA
b4658_2,-0.7792687448301202,NA
b4659_1,-0.41594687408808967,NA
b4659_2,-0.2408914156004093,NA
b4660_1,-0.4215673951276593,NA
b4661,-0.6237861455584335,yfcU
b4662,-0.04110543784369522,sgrT
b4686,-0.0032711847523990674,yshB
b4688,-0.3024759883809944,ykgS
b4693,-0.6083244270958175,aaaE
b4696_1,-0.6140936012733201,NA
b4696_2,-0.6296819838401544,NA
b4705,-0.28365928700795245,mntS
